user_id,followers,following,verified
1847933041311707136,59,199,False
41153256,708,754,False
1786613804651937792,39,539,False
788125329109975041,1004,99,False
1443619183770673156,11254,1940,False
46503008,410,62,True
1686901686185721857,2519756,22783,True
1549158464810717184,161,655,False
823196030082682882,414,268,True
1689029924,261,63,False
1816139083569090560,17,154,False
1173767121962225664,3784,1005,True
61745442,11372,1997,True
1578001992873611264,6762,6642,False
1638810204220575744,52607,18646,True
1619474567181004800,338,81,True
1281922067714236418,480,205,False
2903969204,5466,633,False
1636014730463543297,510,178,False
1596187159861813248,2364,2862,True
27597653,802,709,True
1872417692969582593,742,141,False
1744302450524479488,297,40,True
1349669078,7704,7944,False
743523170741796864,805,1501,False
1421907076918435851,1554,2062,False
1661523185626480643,9328,7975,True
1261028303697113093,1008,789,True
1757040549276659713,5321,736,True
23718667,11640,4017,True
4627608852,140,325,True
1363769600979202052,407,580,True
1832826613266096128,17,68,False
866818669619195904,130463,104,True
1492970797836734479,698,195,True
743231051472961536,1996,2488,False
1428415059856805891,211,262,False
4238755353,337,621,False
1190208023639318528,2179,662,False
1587332088713609216,45,16,False
36046325,8308,8543,False
1662509447158067202,348,312,True
88810919,1660,1964,False
1497109964703219712,163,132,False
1789131224478359552,82,176,False
2609033145,226,122,False
85242766,336,138,False
296233891,106,410,True
475041578,222,259,True
1575263454910644224,446,389,False
20287436,230,575,False
1149036247215673347,744,578,True
1577386137051664390,1562,3762,False
1355412968620523521,72280,2068,True
474871087,59833,223,False
1492113452059578370,41412,3098,True
1862253890260942848,205,215,False
273953981,515,870,False
714614269032198144,22278,145,False
1453929543878647821,1404,401,False
12802702,212,822,False
2154776946,387,55,False
16656198,166,67,False
75985435,2478,822,True
824590318456762369,82,606,False
1893441140449517568,15,17,False
883833754975907840,175,767,False
1433627108195057669,113,75,False
237500023,293,360,False
17278992,24271,25479,False
36283146,4758,4105,True
700264840414285825,11894,1347,True
1762976338682494976,24,25,False
1816324410858516480,173,1079,False
1573241279571529728,128,21,False
1617768406719295489,4178,3,True
1497743280359964676,106,735,False
1680599724720640001,12387,212,True
16491569,58197,7734,True
37530795,1512,4038,False
14340505,1974,1834,False
2665422189,533,2169,False
1869484415061012480,832,16,False
1038818233254461440,23711,3161,False
200131437,4659,6138,True
998888064905719808,720,2983,False
950778122491883522,589,475,False
1670690978,970,392,True
745438361234481152,4807,5074,True
1470798111224184836,194,278,False
1886952253741035520,334,51,True
1200948582444126208,59482,0,False
49789211,5738,3136,True
1356644765178212354,5060,5433,True
770811710852784130,129,92,False
43258431,2445,1516,False
1667771804465627137,37,31,False
1240068595536801794,1783,7502,False
3722446463,1142,1690,False
786146421594554368,8954,70,False
1005738156665106433,16285,365,True
1319280212945715200,647,2689,False
1886126622371192832,26,58,False
281227216,14988,13147,True
32717261,1547,2425,False
25731067,468,1472,False
1340235156670590981,1532,1392,True
1121909077632790528,4807,6758,False
2832255174,116,49,False
178139912,1767,3723,False
258507242,303,600,False
87644488,6770,846,True
751145960,447,1823,False
63152562,74,245,False
162106587,7189,650,False
1771918167805161472,20,18,False
2723638063,21,208,False
2899929414,1669,2217,False
872124800344502272,313,54,False
15963929,7912,2252,False
1739760678817193984,1844,1026,False
158624945,8523,6701,False
3118920582,157,334,False
1739482917766909952,25,74,False
591137993,1433,2736,False
1610655780205641729,1425,244,False
1506247668007424012,1511,1437,False
1675153786896097281,96,217,False
1710069233231466496,405,15,False
26300865,982,2081,False
1245025821611438080,3316,4249,False
19145055,19305,828,False
52595803,2317,2589,False
1689833414680301568,381,157,False
1907975138605424640,111,1,True
26488806,152,650,False
919830142825897984,2970,467,False
2158640552,1495,1307,True
1474857278696308739,187549,3,True
1242781442955972608,350,666,False
1476792441277595651,254,292,False
1708589983,1171,634,True
1881344284076507136,99,353,True
336310812,516,474,False
241640955,7201,4297,True
1835648511246807040,156,740,True
63703268,6726,151,True
1440742962162323461,1964,518,True
1320451898542051328,259,53,False
1327753543093202944,3097,5899,False
223437813,1797,2473,False
1258525855644626946,13062,928,True
1461804724311756819,101,82,False
1518680588756131841,63882,911,True
1932590653,13784,4273,False
237985044,6282,2339,False
249653633,1940,7063,False
1851740061085147136,664,668,True
262646111,679,821,False
1617273338245615617,5287,0,True
1026223634514362368,225,92,False
635337484,29,31,False
1497377870464831492,557,48,True
851675980456480768,26078,1888,False
967600870169960454,3033,2351,True
2228460642,2403,5011,False
1767351828927127552,1060,221,False
83448633,5863,1000,True
320127606,213,1538,True
2361256710,1401,4855,False
889483478395482113,304,1468,True
395446816,324,331,False
308455479,12626,993,False
1239591811070509056,4,155,False
896450447342313473,67,214,False
2962494057,373,494,False
1873268414980210691,346,2731,True
97212558,2158,2416,False
1524947970,5414,6912,True
16562753,633,49,False
1873661498494779392,26520,47,False
1686903746,1125,177,True
1773433803916144640,2246,2412,True
1618608647797604354,321,1403,True
89238980,1249,2312,False
736207971882029056,46360,41958,False
718879394236866562,447,598,False
1007425200105943040,1696,2200,False
2691411378,995,580,True
1134496906753654784,2383,1665,False
874420952179785728,25,167,False
300112865,1001,676,False
52441162,41570,257,True
874516567,2464,7,False
141412902,2249,1572,False
1633191960784830464,3463,6221,False
109482960,7071,101,False
1639126643657805825,2710,2061,True
17693211,7448,5126,False
777184440955052032,81,97,True
8343782,2447,2509,True
1348149316976840704,122,712,False
1816699081965862913,38,45,True
240544854,2657,2384,False
1518921336550211585,68,57,False
9462782,20463,710,True
1122873114088673280,4007,1,False
1534201281333575683,1449,37,False
2916338636,9910,49,True
1889193168026955776,254,624,True
193546259,184,1154,False
19376746,1888,6197,False
1680874602250244097,170,863,False
2705945258,5488,21,True
1333951681730666499,4516,4968,False
575858688,2058,2833,False
934451511114919936,2194,1900,True
188994965,248612,1038,True
1689407627338645507,1212,527,True
1719317696133660672,698,639,False
632613705,183,547,False
1216350481347465222,195,249,False
2793391472,1862,4809,False
1787280731292745728,244,191,False
83971114,9065,9971,True
1513865091862732808,138,20,False
999495786,4527,338,True
1075891082884313088,1277,1297,False
1720487538681319424,14867,11,True
22550336,188,401,False
868601695,93,57,False
1107665142504919040,3761,3629,False
1886027469209419776,309,1042,True
24074127,3507,4540,False
2970903594,1572,1690,False
2493013459,4486,6867,True
1565151,1779,2636,False
1246845765332480001,897,2132,False
1595565993983905793,127,142,False
43164464,244,719,False
574068511,5082,6567,False
1462364361083658246,8,1,False
350299356,84,185,False
729756410549014528,170,458,False
2158131525,742,79,False
48930388,19,40,False
1685115778561867776,69,274,False
1891563991417155584,45,45,False
19785811,9028,2679,True
19058690,10181,10828,False
2205495364,491,1105,True
1853410831591002113,12,54,False
1511639821311164417,1647,254,False
1324409007516372993,1733,491,False
1754663738718769152,274,370,False
102069822,602,413,True
1423159519,1462,3292,False
1713416234581340160,54,370,False
1494359199865704449,267,192,True
1439110689637888001,379,1516,False
1044543002,1601,2682,False
298459174,1113,2735,False
1830634601728946177,137,103,False
1294720632983302149,408,46,False
319809125,350,1394,False
1830137628160819200,7,0,False
1873804761839132674,7,0,False
1593652248936161282,577,667,True
20281402,411,1115,False
1542461763752407040,85,579,False
977659668116877313,90,101,False
1178067924344561666,212,280,False
877200747984801792,6086,6687,False
56241736,274,77,False
817891330877779969,1017,438,True
1844657806172954624,1923,6011,True
1395863010816663553,52,49,True
100014447,268,262,False
546460454,30374,2890,True
1519871379822112769,10538,9003,True
1034284633,3603,4501,False
1323617730,2199,910,False
1538368031293902849,63,340,False
1304039138304221187,149,237,False
1796996048889495552,1244,101,True
1539865651766243329,83,221,False
1792231043149234176,1923,488,True
2920405524,166,181,False
253789476,891,1753,False
855908198070444032,4055,7499,True
875669825619611649,598,4119,True
1907200371291754497,67,164,False
4839953169,1056,1762,True
147159769,2329,1747,True
1070118076920692736,354,424,False
620780134,11730,7045,True
1504824185272471554,4418,2314,False
1586843763804176386,532,1163,True
1714387120234668032,91,68,False
428450289,5342,5172,False
41053016,597,123,False
1758918370135609345,75597,13019,True
34127538,2657,4911,False
1586226353145139200,1386,1221,True
1424860102746574852,67,184,False
44376364,271,431,False
1594448519695319041,383,28,False
3198896307,11335,8827,False
1390431906815172610,78,61,False
1452290931588218881,569,273,False
2965677023,790,830,False
2795399923,146,253,False
886694724530311169,555,51,False
1496150038296281100,25,48,False
2720709336,312,302,False
42669498,2598,37,True
1586128484870590465,4808,2426,True
1592197298095734785,727,609,False
1664551190288535555,1312,123,False
1214217553397993486,352,1040,False
877179595249864705,2302,358,False
35729673,4639,5277,False
816325821543481344,49408,532,True
2916778423,10307,1763,True
94342786,6714,6450,True
820028316,362,234,False
994618590086221824,27372,139,False
1159818353973895168,477,31,False
15692273,8207,8151,True
1043673543790284808,4403,4303,False
501854302,170,258,False
1254852913605869569,2146,3021,False
818576256526651393,27,58,True
1508329146,443,416,False
1766549075812388864,289,258,False
1837593668208803842,92,67,False
1734715099451916288,4379,5138,False
1519298148488957952,1541,1589,True
1771924667684564992,336,217,False
1638318840948858882,2215,3403,False
2706278437,10253,2978,True
801638761,992,249,True
1803994011394543617,8,7,False
23665126,1432,1088,False
1641999023727865857,86,49,False
1586007448397103104,1284,478,True
1133996697539846144,1879,959,False
1225447074,609,774,False
1258119903468572672,556,794,False
1534545474191073281,106,29,False
1656402393246965760,1244,1407,False
51778116,27,327,False
1545040750278164480,3654,6985,True
1620960909018423299,713,1923,False
1885745124258521090,13,56,False
16790082,2524,90,False
1641566923854082049,69,162,False
84702469,80,267,True
3024554400,4103,3190,False
1682058395065393153,20,40,False
1069731795371880448,454,1056,True
1414650259,1174,1799,True
1894734423133990912,2320,800,True
1508388565775880192,45,44,False
956042527483875329,264,615,False
1432160061908926465,193,466,False
1355316843695788035,294,779,False
1633587201014366208,129,557,False
1498383755672707075,655,302,False
1784182951426822144,1432,1418,False
1615388175299497984,518,1643,False
605386346,1041,6971,False
1887927669138063360,13,62,False
1654116894776135682,82,11,False
1824627371367960576,75,54,False
703673487169343489,57,34,False
22737181,455,1259,False
318824383,197,908,False
28484412,483,3057,False
2868951765,342,120,False
502875796,153,780,False
1568701292553580544,731,813,False
1250015842881978370,257,278,False
1369766534449483781,330,554,False
17034942,941,1833,False
446284821,289,1203,True
1174021469464158209,518,0,False
1361922547,2647,5826,False
138982793,257,89,False
1905363632273133568,452,80,False
1529749966612496384,56,435,False
1805132612421505024,19,66,False
1767482526841352192,348,81,False
960785663720415232,7185,71,False
1645476900825882625,127,480,False
3617900175,2167,293,False
1889721480327675904,891,626,True
1857441641289641984,139,91,False
1129501321382416384,598,573,False
716415157438660608,667,5109,False
1778208798123147264,192,237,False
997067978,1330,2477,True
118880891,1549,240,False
1042541318,56,155,False
47207737,6678,1124,True
1263168872376487937,1588,200,False
534493783,211951,1730,True
1607264816783327234,1261,932,False
1621582651546009600,55,55,False
785867439275905025,49552,53956,True
1419445279238115329,7,67,False
1678264975461318656,37,221,False
1460804054838231043,236,38,False
1884746115209482240,77,359,True
279684238,986,963,False
532980053,7976,1227,False
1254615035730518016,1085,896,False
1525775606755258368,20,43,False
30629356,28,64,False
1347824904,144,98,False
1307303816421871617,120,152,False
54278815,1273,1079,False
1300522976446619648,4389,846,True
1601481122952904704,4702,6739,False
1452681462126366730,6292,5901,True
1471693705157427202,104,15,False
171317910,486,818,False
1513755864489992193,402,283,False
1087168568037240832,10981,772,True
423836782,9804,170,True
1453164261744594955,515,1032,False
2324664632,1113,394,True
759946470623588356,2177,581,True
47801335,1668,463,False
18728580,1171,3839,False
1176149291536195589,729,1420,False
1889148633343258624,1509,150,True
1853886452049809408,52,192,True
752019338647908352,2830,7486,False
1497340927735742466,826,1472,False
1283562156009684995,3287,2626,True
1877226699638882304,13,4,False
258309604,91,89,False
76237140,5616,1752,True
1714815793156837376,62,51,False
1560395218045771776,379,1083,True
4745351760,415,1881,False
1416589411626663936,43499,3764,True
1031181418884423680,109,20,False
1857554508693336064,957,1034,False
1873833987040325632,125,131,True
792583494492762112,29,16,False
1675258815585951745,72,184,False
1039311527969546245,443,102,False
94401011,2509,1444,False
1797791162574520320,381,544,False
1065265726536073216,165446,47160,True
1850246924458426368,3808,3784,False
247199255,817,506,False
1651404096262352896,18194,15460,True
1808249839743823872,17,13,False
55628543,2127,1194,True
40513349,57,339,False
42325231,240,419,False
466703560,904,46,False
1674925207134302208,168,35,False
1366011891475177475,7705,44,False
1908506458880413696,311,139,True
827516244458950656,152,183,False
1772108165183655936,178,73,False
1688694170221780993,2989,316,True
1638914709549375488,1779,407,True
1160687586,6303,629,False
1095482266636169216,465,363,True
1547740220128260097,51,170,False
1520377185625776131,292,510,True
1092883822473924608,368631,92,True
48098248,2564,6782,False
1441195358713880581,66496,9541,True
884491509067726849,1624,4181,False
1701702229785255937,32586,5567,True
714074219362000897,1792,947,False
805559787496714240,11377,10637,True
217563613,1051,2152,False
774500104807985152,195,1087,False
1682550888861257728,120,377,False
1509723811377303552,576,488,False
90710730,9447,3902,True
1604996216739299345,24,95,False
1540057146297122816,293,608,False
1588742520795983873,837,254,True
1568090310688837633,824,203,False
1874586741694500864,150,8,True
1549421344403636224,103,2,False
1910341581866926080,196,23,False
1671533023118983171,651,44,True
1642972185244344321,209,727,False
5671052,781,1089,False
50129873,2408,1117,False
378420614,5390,80,False
371027604,26571,2468,False
369618088,15255,8261,False
946018506268700672,182948,20867,False
1183778234258939904,2138,1605,False
1890092133761052672,37,37,False
1512226822343249923,3380,283,True
1863966722274836480,651,607,False
976727099636527104,200,200,False
1021137265702162433,220,385,False
1734331400797532160,2514,447,False
3378279069,1595,7444,True
2748879740,2269,4016,False
1679889814613622785,198,43,False
18742360,258391,11207,True
132439500,2538,650,False
1587951246169841664,2,50,False
295693924,56370,818,True
20746640,1158,454,True
836989226151391232,46,77,False
1568194071528611840,154,123,False
10430392,665,1081,True
1518908277534474240,793,598,True
137492950,127,240,True
957821456821473286,7365,7154,False
1635300196665167877,212,594,False
1725390435747598336,4930,546,True
1447360366846038018,1460,381,True
1823441494067367936,235,330,False
1503896215708000256,177,167,False
1451744059236577289,124,41,False
1411153087142809603,123236,1141,True
1878665132110462976,1011,21,True
1597327761450086401,240,639,True
1655087855469731840,316,1354,False
1513797867584073732,237,0,False
2162764543,3387,486,False
32283017,31069,26422,False
1696187403503812608,266,260,True
28621354,2398,3101,True
1081267648573390855,109,229,False
1494459368301080577,158,482,False
1462646337283899392,53,41,False
1655462242635116545,22,480,False
29932316,3582,664,True
1585378561992626188,1217,1119,False
123705569,1304,3291,False
934462911891820544,2617,1713,True
14686998,1967,960,True
1695155315010883584,722,92,False
246124029,5642,8,False
1288888998752997376,105,9,False
1594125878,889,2131,True
1487988910160433152,93,143,False
86606520,1993,590,False
1648235085651640321,27,548,False
1572672526634958855,3012,5410,False
391703557,1290,1891,False
1184512866885558274,32590,384,False
1765211381144395777,8713,8491,False
32540713,1866,5228,True
835275580903993348,96,66,False
170763654,3393,4655,False
1435587870086111240,27356,16621,True
223937125,455,450,False
429932822,21,125,False
1689265897754771456,953,442,True
1904110463446822912,13,21,False
14835980,3138,5599,False
1692435493089357824,93,518,False
4203017056,1104,1637,False
28252094,412,556,False
1585674555040964608,6647,7169,True
1672931279753601028,475,279,True
1524250232317378560,1971,2316,False
1431485029830385669,274,96,True
12695752,1126,523,False
1084953764065394688,295,0,False
2478984757,22,24,False
1870113071533871104,292,57,False
1854654800451059714,27,4,False
1602760753840365568,1014,1005,False
1312191955942637569,34,1,False
1524128791483850753,1594,302,True
1561049622226694144,129,100,False
1180629407452368896,9586,8912,True
327609706,248,301,False
15052015,474,3160,False
1902640024442523648,124,180,False
1628513065011654658,9200,566,True
1309992152802361344,1286,442,True
114888384,8343,8137,False
377461792,949,908,False
1036050979630837761,8,13,False
1954402777,1243653,5041,True
85359105,1465,1296,False
1511354603312398354,3537,5617,True
727071226414276608,13387,14700,False
1825715521058193409,520,1251,False
1261978725006086145,1433,176,False
1387016297570000896,15611,11279,True
21220612,17695,1691,True
1598220834333548544,782,874,True
37206945,766,585,False
1506082502057750528,2113,355,True
1839030478260809730,16,0,False
1322719154806415362,2422,2803,False
2680543008,2120,3300,True
403823643,104,606,False
1207647420009500672,356,345,False
1853590294609952768,11,70,False
893666125,864,1493,False
4878806399,39,60,False
3387061179,3763,627,False
16442863,2070,4753,False
977639050076139520,27653,13,False
1659561945576652800,57,55,True
1256379456295440384,161,2493,False
1907873852459294720,151,334,False
751392696573370368,106,137,False
1745146454107389952,28,10,False
1594656709208850433,466,346,False
454644397,573,811,False
102966884,121,1553,False
247266459,234,82,False
1730308254540955648,299,34,False
4194130017,308,313,False
1638225668,532,557,False
1329067109360365570,2237,382,False
1449831827170942978,133,100,True
1686876792785960964,434,285,True
1833222108471848960,12,16,False
32756980,185,997,False
2796017429,196,617,False
273724659,1473,3888,False
73335583,174,131,True
1831779072868855808,84,290,False
1463714358920425472,60,269,True
38356845,176,560,False
2171866770,37,489,False
1550563017863352320,50,74,False
1879468065014087680,11,4,False
257126207,176,644,False
1589764416551133192,90,82,False
2980538273,36,91,False
3267178364,4258,3811,True
1105841749442904065,5420,3240,False
1133379037538263040,87,312,False
707901138,634,331,False
158846588,2612,1898,False
116010195,636,674,False
3006483659,166,340,False
736380776468488198,2092,2256,False
392322989,555,879,True
15765072,2826,6940,False
1496847885585031174,25,59,False
1077730409461542917,97,98,False
1702726564100653056,1128,535,False
1529733447803092996,12,141,False
2171333554,88119,967,True
30722108,207,407,False
1039176325846720512,33557,29357,False
1620253540840005632,340,221,True
2498966987,664,31,False
1536186947466584066,613,447,True
218640256,4099,4499,False
1095491703287566337,243,667,False
1013934571,2555,993,False
1595894924813258753,165,472,True
2323210286,468,835,False
1488925859532660736,312,219,False
1699852348208869376,869,347,False
1812823844660584448,2582,7492,False
1504158198047322113,473,29,False
20812660,14252,11308,True
1366550654760714241,149,113,True
1836095713517707264,64,55,True
1566811969088364549,103,526,False
195900371,97870,60192,True
911252689358553089,4364,4432,False
1273844033861844993,6466,681,True
1003976459176828929,2225,2509,False
2304989126,572,58,False
1678384584663130112,129,31,False
1299837101270274059,7072,3978,False
199152706,100480,7865,True
1884906169292271616,9,28,False
2444534215,317,410,False
1273106717316911107,43805,33115,False
127683479,5114,974,False
126067709,42418,15252,True
1806797651712573440,60,55,False
31687171,4999,2416,True
746124161282629633,3099,2103,False
956670268596015105,267718,685,True
1899851285731700736,26,31,False
1643655843978571777,1392,78,False
1220641035971452928,6,76,False
1618617764419190785,13,3,False
1470512872723783680,1199,1192,False
1697701135996309504,1256,2742,False
1595836804476809218,860,283,True
1480554841395146758,46,115,False
979132953232949249,1347,883,False
1376922467944501251,105,108,False
495579517,311,180,False
1431513164,4440,5139,False
1877065629108416514,78,430,False
1285566498153660422,13331,308,True
1828509011580465152,73,640,True
1162848096,1791,4236,False
833731240058564609,983,1059,False
1823071679792246784,73,56,False
19791906,4723,3430,True
1263109468709142529,123,147,True
1898134828010323968,204,94,True
94116883,111,53,False
49257972,13272,1300,False
1869498956402819072,38,222,False
1635629563559419909,3032,5259,False
1544041354292039681,530,278,True
1137850340647219200,5126,1,False
2338463929,6293,6770,False
1099735210797813760,6289,454,True
1903448925484236800,60,301,True
107367270,523,326,False
1856788978541658112,64,153,False
1701682375850070017,1306,4259,True
45289289,28230,20060,False
1804279406900498432,72,10,False
1883073135236542464,78,334,False
1899759694580940800,5,35,True
1817667841136463873,138,63,True
1875729499859386368,785,555,False
1406311425757249536,10,115,False
1586425869253324800,731,228,False
92548701,1228,862,True
238664466,3011,2950,False
1504112532692381696,420,358,False
1482454223963017218,38,130,False
1865046804351332352,7831,6831,True
2249728945,1127,390,False
1257883356617793537,291,1228,False
734789221110538240,1091,813,True
790322833,3,67,False
334134598,301,136,False
1208293000511574017,1094,963,False
225031064,157,104,False
426611780,4165,7496,False
1560142520256167936,98,1,False
1876960281047240704,169,706,True
1605120098473320448,66,74,False
1821821653099089920,18,21,False
1073676020,1143926,117,True
1382382092609318920,323,334,False
1212648845982650368,24116,178,True
1558877739322679299,555,983,False
233438461,2673,2459,False
1545638262714548225,326,298,False
216736363,10856,11920,False
1830840429962481668,117,276,False
1476449188770729984,525638,46,True
25331329,301,1133,False
1195836104286429185,244,1978,False
14769432,2954,2281,False
277141693,835,997,False
494842696,2545,4969,False
154230372,1263,2617,False
1740820340715253760,5564,99,True
89900755,3364,1142,True
3217287141,4081,4452,False
1167462880616177665,63,88,False
1571073301975371778,117,21,True
1843987260124930048,295,10,True
1289169670486941697,524,38,False
25610446,1045,624,False
1720532894672998400,53,149,True
263514478,11823,6696,True
528952400,1802,3025,True
1611876707941904385,54,9,False
1305147884,4,93,False
316895408,14719,572,True
1427414486802214916,16,54,False
1169250367508496385,543,1682,False
1699512872248770560,641,6,True
1553862729622069249,134,107,False
24001912,2525,2040,False
1550377187458441219,318,530,False
1490428781709905921,1741,1367,False
1392611663023542277,643,770,False
1395637125970677762,2071,2880,True
1456025947719622661,30248,3597,False
32002507,1150800,1311,True
400455684,7730,8499,False
376457303,98179,28896,True
369479756,158,94,False
1776269230159147008,172767,165,True
361004511,7484,8028,True
48623005,10377,171,True
1298357896053501963,2336,7171,False
2566961660,95,342,False
269803533,41,2,False
3424263789,2810,1048,True
230771465,53,133,False
1542376912516894720,212,1,False
372596088,281,500,False
1099464418801405954,150,270,False
1288063951,518663,1641,False
1893468617288843264,307,1159,False
1839901280476770304,644,108,False
1273787345645568001,86,401,False
16058427,575,964,False
1352470442112671750,277,1229,False
1855333444060061696,99,111,True
1783918585498521600,1699,1796,False
1428446275280809999,480,506,False
1900537126917468160,244,27,True
280518389,198,276,False
1857542185857802240,61,260,False
1586096121826484225,43,103,False
863275092,1357,699,False
1534397140243722240,432,1,False
2723033088,555,1081,False
23447418,145114,1199,False
367797205,87,288,False
1269353602021236737,107,128,False
1660650601284349955,281,120,False
1824875129408552960,431,181,True
1236497080270630912,269,139,False
38425596,1307,715,True
1689296204960575489,155,87,False
1599564723724644352,438,478,False
2185041662,1905,79,False
1823046081711943680,1129,403,True
2987799593,346,550,False
1547373420,723,734,True
19766409,47433,851,False
1867915276827914240,72,1,True
1358129050472968192,108,85,False
1760545709093220352,14,18,False
95718878,5790,3234,False
102840124,620,733,False
797098450554736641,286,1169,True
790899512,887,615,False
7438552,2149,4788,True
946155309889830913,190,822,False
1241797277385216002,22337,829,False
1001549436588384256,14,516,False
1683722249822404608,50,121,False
114035872,98,113,False
165196215,989,1305,False
967171996667834370,5224,7459,False
25780801,141,275,True
522405167,54,139,False
1745291988164079616,74,213,False
739574765262753793,1906,2302,False
1584655326191636480,62,124,False
365300810,498,230,False
1850580821964677120,550,2002,False
53836820,1093,3670,False
376164481,1293,1447,False
1388704460948475906,1117,1107,False
297159068,787,1129,False
1266959636126593025,94,36,False
1604639606586097665,789,1988,False
1568377117426982912,2716,2115,True
1858909535173251072,46,23,True
346362763,1078,2928,False
1898670421039558656,1,24,False
280641061,21,15,False
435332865,3727,2658,False
865128006423019521,3274,2021,False
2452113332,8953,8361,False
1887138040834859008,112,6,True
1139053419069493249,487,359,False
1556903198140829696,6020,459,True
1847556378614734848,124,49,False
1887716632732262400,85,16,True
1521382483660472320,287,1063,False
740727457,457,571,False
847882255540342784,234813,2284,True
1574045856,1623,1053,False
1878491223637323777,362,279,False
1570446969276858370,101,146,True
748523910,6572,5938,False
1584607739049054208,651,164,False
1573153183236497409,20,36,False
1344151968533475329,68022,1536,True
729477907601444864,1862,64,True
1001180710206615552,154,235,False
1280021789427396608,209,5,False
1902917886118858753,33,112,False
1190213218079248384,49,128,False
15574588,2147,2664,False
1228099548494495745,968,1466,True
2261687360,176,139,False
1755740252864442368,329,249,True
215073270,465,1409,False
1874876431202668544,3937,2618,False
831695714056953856,11109,10459,False
72966788,7193,7899,True
1730046528276819968,160,755,False
1746553215192326144,32,199,False
1427850676122492933,175,81,False
843517713389510657,309,501,False
2494494812,1536,2344,False
961527946417725440,65,16,False
1522041121035403264,108,107,False
1563087266926727170,238,425,False
940637126525444098,664,80,True
2221850432,18,75,False
297395484,23478,6092,True
1043232253,358,270,False
22585153,744,824,True
873473852097122304,133,71,False
52585093,309,18,False
752523992058200064,204,108,False
712014316262666240,2075,1232,True
1394354150050258944,19697,170,True
759119733144760320,427,63,False
3302619878,5620,507,False
780785381616726016,43,51,False
1669486082918957056,227,487,False
287376483,151,54,False
4228897333,1213,4044,True
1338628926281818114,11832,9612,False
1595716435904712704,471,103,True
1670112542666940418,203,96,False
1211234437934931968,321,518,True
1696706410610900992,36,60,False
544534176,32,44,False
1225039715721793538,281,337,False
138519084,299,1129,False
1456542044453806091,132,1094,False
42403575,21377,5317,False
1833935572093599744,29,66,False
1656421946689503234,312,372,False
1019038901237760001,8485,7304,False
1272608666479398917,50,624,False
58712600,2167,364,True
1011374792317030402,9,144,False
1844014151351652353,37,65,False
805906194216861696,2216,2927,False
1433005041460387845,1280,916,True
560403388,1629,198,False
1844012064446296064,35,59,False
551329382,2835,1526,True
1846989000466165760,132,9,False
17213316,5993,5821,False
74609292,629,147,False
216638460,27262,9326,True
412610420,75,221,False
1899614440427073536,6,6,False
1893330183517581312,293,7,False
896684270,2006,1146,False
2970670653,24,137,False
1742817471541977088,86,1,False
1666540842285187072,416,265,False
19520171,6388,4283,False
1172280438553042946,200,1197,False
1656116337088032768,314,70,False
1495235744184471552,823,1232,False
75921410,4493,4978,False
272208957,168,488,False
1419026540306870272,53,409,False
402370560,13694,12676,False
2785044234,4694,725,False
276308032,295,2027,True
1634711371,268,366,False
3888585620,410,659,False
1149446023,2174,397,True
2181197972,3146,2684,False
1478233344575954951,17,134,False
829068530322665472,68,44,False
1166189281460797440,4761,4981,False
1858214540913307648,4870,3635,True
879378417694670848,412,469,True
1291490349945245696,170,78,False
1353851271954931713,6039,7245,True
10687842,142,1140,False
2993295783,1689,992,False
580177814,230,320,False
1299877235772530688,30,40,False
262448875,4031,354,False
1716987664103292928,12,1,False
1497622908264271878,4776,1390,True
1585979786362585090,49,190,False
732996164,98,147,False
1845324696713097220,23,71,False
1269452525243191296,965,649,False
198928424,15341,5680,False
1597285418310959106,312,102,True
2198352780,685,2878,False
380076707,198,162,False
1490056321621766149,258,27,True
781038587848617984,343,370,False
1266864966981861383,13964,14793,False
1511333245476085766,327,355,True
1216391405045600256,82,6,False
1508582018300653568,149,347,False
1721732696769241088,211,353,False
1890481759076093953,53,50,False
1656319494342553602,157,248,False
176619668,22003,20028,False
514887483,7741,8116,False
1844549644963151872,452,160,False
952150876621328384,29,102,False
1644809964882481160,14,205,False
413190653,421,581,True
1776614506317160448,345,39,False
1476733966434533378,454,33,False
1675006607472877568,2035,12,True
55448103,2222,982,False
1857915191880466432,185,440,False
1898948423271034880,50,344,False
1755987391238778880,46,2,False
1683408815436500992,156,629,False
2194953688,265,294,False
3149301628,6,14,False
1199997734670999559,193,108,False
1041871116,933,498,False
1394353526,1688,5234,False
1011731958949400579,769,242,False
1207380327552954375,161,8,False
31632905,683995,165,True
1231349146323431424,45,23,False
1309332152560103424,402,466,True
131140962,338,112,False
246138191,775,1680,False
15794020,2303,408,True
537582533,2231,3987,False
1778087405335044096,532,722,False
1898350234687709184,24,13,False
851646422,617,773,False
1115429346599038977,14,36,False
1805406024242778112,6112,7479,True
4847623841,10181,566,False
1891498793486422016,38,40,False
1358624490498981888,897,3,True
1337112477214138373,1510,891,False
1899563300972568576,10,21,False
14327705,686,51,False
1315475161018183687,1051,1012,True
4760111835,5772,2447,True
275462622,216,618,False
1799586116011720704,101,72,False
1500678342743191553,372,1703,False
1796638588425166848,5,28,False
25979455,4304582,333,True
1845285160503345152,302,172,False
16975596,2425,2848,False
1593998064825540608,808,731,True
162857046,4060,1144,False
1188675916307681280,136,632,False
2847477989,3212,114,False
372284062,21840,1839,False
1767587142920790023,421,77,False
4909880371,301,168,False
